Reward,Diff baseline
16,-213.1117575651324
39,229.0362225395554
47,308.5004511732743
17,-97.48975503425186
26,127.5989122665419
10,175.45739496705778
-1,-99.87939136911382
9,-114.52930027999582
10,-488.6973140111063
23,325.9804744108519
12,180.42042393294787
29,-26.645867486811994
-6,-440.67740365373015
30,110.88893007989805
16,281.65893205667044
19,257.5065369097622
38,466.49628099988513
28,84.03393577296242
45,342.53812146537496
9,-33.61439216737381
-1,-99.87939136911382
40,457.86137456199776
10,-420.1786050829385
41,266.96805953721446
12,113.0583680271161
26,298.6999105120003
3,-132.39780652807212
28,394.23807219460275
28,23.657344829898193
28,86.98176245512309
16,-233.92456871355057
31,79.77558216456782
9,-38.97443063029664
28,86.98176245512309
41,266.96805953721446
12,199.64012783839235
-3,-200.90025075530798
31,87.5545319574594
13,103.85754747055853
16,-253.46559895142627
-3,-108.0709950376438
23,277.7959243715436
8,-417.72760192992155
11,-68.2254432416621
17,166.3706716774402
14,235.4066623369921
12,223.3849429010122
7,20.538800222691634
17,-116.74156833766006
7,-115.5774165130806
10,-363.1372486796283
29,26.545665108254752
6,103.222501569202
8,-375.76194999805944
1,-106.95408091287459
11,44.12471542776598
28,394.23807219460275
-6,-613.3819740654858
23,250.07135730832692
35,56.25161219406937
34,386.06870676822484
13,83.16864998350093
8,-380.3159498186403
13,81.19971076952174
-1,-140.6965370122714
8,-496.72076448927396
7,-45.93406796507793
5,-56.871461481330925
15,-139.6588369935746
10,-488.6973140111063
25,290.2284425919945
28,204.5429652867757
12,277.67803783158786
15,-139.6588369935746
15,-133.0892636379608
14,241.5861966693219
52,446.0590254432941
28,15.779204440932745
36,385.9938451244424
9,-46.903300696264296
24,24.902102032631774
14,244.78657528509734
34,378.11718482561616
-1,-31.110141422629567
12,-334.1152529465171
-3,-89.34528233816923
17,-116.74156833766006
26,-35.40213854379158
4,-314.91553687587225
7,-25.902543351755185
2,-601.565227789182
4,-612.784038644101
26,60.895735738957455
8,-454.3543967352764
28,344.7292921247066
6,-632.4271267613706
9,-41.80669478089749
12,138.42258266403405
1,-90.14112333547632
10,-365.6051178502398
26,60.895735738957455
35,131.1249258607818
14,-243.64150521834404
28,1.9996024103863874
16,289.0015499307816
18,209.6689050749069
6,-473.3038885602534
40,485.46990646446784
15,160.36609444072428
33,53.62190607580146
12,209.0966074694934
23,320.65559606566285
31,42.7851889898634
5,-45.682233872177676
49,334.14866946621873
18,-244.78456966344083
17,-188.65847211987716
10,-365.68879973827416
3,-195.5235951913296
30,401.19162947677376
48,512.453282071476
10,-346.9546035318108
33,-4.545242984703236
34,377.6833325699506
8,218.09420718051626
30,22.663023052177323
15,85.72738563845996
26,127.5989122665419
-3,-89.34528233816923
4,-646.5431573734543
7,-45.93406796507793
16,216.80164369939348
7,-109.57199919335812
21,251.62874387209513
26,62.817848750383746
26,12.609288376783525
48,450.7024933624689
52,445.60386657420077
12,-432.40178803994854
1,-270.7557324220661
39,265.1875293068433
28,94.67455029542316
18,-244.78456966344083
10,-478.5639549943601
5,-56.871461481330925
29,-3.224032253582209
23,325.9804744108519
40,457.25287567315434
30,22.663023052177323
16,196.68982626734442
43,322.3921010443162
6,-473.3038885602534
10,180.9678402913246
15,78.58139051307808
18,289.00265633045933
5,-131.99718603859537
6,103.222501569202
12,218.5072163901384
13,-182.45659131971865
16,276.5188397773246
12,218.5072163901384
46,461.96186412964175
16,281.65893205667044
16,223.85149729075283
16,222.772015121839
30,401.19162947677376
7,1.2633556471178053
28,334.72366425397274
12,223.58139697129354
39,265.1875293068433
-1,-140.6965370122714
13,-166.71644110488228
1,-183.92924771182197
19,-164.7377135904303
35,123.72438135159405
17,-230.56968244761106
15,112.64562144227739
16,281.3095801212711
12,277.67803783158786
42,434.63868880226755
16,218.8306846866642
12,223.58139697129354
39,202.969662879598
7,-11.887529767151364
47,343.761702366985
28,133.686632803689
0,-715.0989996876365
9,-71.78589250955383
16,296.21281817511465
25,306.46705169953725
26,165.6552282972326
-2,-694.4035875091183
14,190.60395610085607
28,0.5764973486841427
26,60.895735738957455
8,-436.88630807214895
43,330.27357704166775
14,199.17877829726274
24,326.9525613361427
36,418.6487285976443
42,437.2826445327762
46,399.8922701030457
9,-41.80669478089749
35,77.84650840923769
8,-426.87210141099195
14,104.15114624413309
31,87.5545319574594
26,102.92710946376019
-10,-581.9671948503751
26,12.609288376783525
45,277.18143994902266
44,368.77166427454677
33,101.89346191297932
7,-121.25858270043977
0,-495.7682247721855
34,389.38014864762954
9,-99.90286394047598
28,14.056917989988506
30,119.25112091632354
50,383.8531657910612
39,266.1642643527241
-3,-200.90025075530798
38,488.60894795411104
9,-71.78589250955383
30,119.70806078896885
30,22.663023052177323
-1,-99.87939136911382
16,218.8306846866642
9,-85.03059295949151
30,3.0331430877320145
10,175.45739496705778
10,187.3614255257703
28,100.39915707531372
42,474.5559244944029
19,303.1273337963444
1,-155.4658261888037
26,60.895735738957455
5,-131.2568545645695
9,-114.52930027999582
3,-88.47346787975357
16,222.772015121839
5,-5.159384938073117
2,-737.8313072817862
16,216.80164369939348
-10,-581.9671948503751
13,-166.71644110488228
30,49.04582050431077
28,23.657344829898193
9,-71.78589250955383
39,251.5480853534698
22,262.68372098439363
36,405.78186315218454
19,257.5065369097622
3,-195.5235951913296
48,460.13937456829353
7,35.44123467070972
15,142.66340868029488
42,472.79452394910766
10,168.50732068980597
34,77.58016217811837
-3,-200.90025075530798
0,-715.0989996876365
28,385.7762926682111
12,-255.09432595049793
-2,-694.4035875091183
36,410.88724765916027
26,60.895735738957455
11,77.82610209201471
25,306.46705169953725
10,91.1558903536345
1,-225.5748584187047
-5,-172.08396169153298
14,244.78657528509734
46,466.8260565504522
46,478.98960564602226
47,343.761702366985
19,-169.3526093519165
5,-131.99718603859537
7,-186.95519557839566
28,150.92256189560953
30,117.75130793396897
26,113.8613004766703
26,113.8613004766703
45,363.94468907198836
10,213.43417220757829
28,164.88242970560987
29,68.63598740596285
16,194.2620707399641
40,492.55530558033854
27,306.7672268683077
10,-388.5497911995983
47,308.5004511732743
12,180.42042393294787
29,26.545665108254752
36,407.9554428010331
14,190.60395610085607
7,-45.93406796507793
29,-31.164055382194874
0,-649.5523448731294
16,280.88703044137674
49,334.14866946621873
10,225.6551918201112
24,318.60124361134126
28,15.779204440932745
16,198.66112088574835
45,338.9746051384984
34,408.33124128814984
13,-166.71644110488228
13,86.20562178687692
10,-420.1786050829385
6,95.40127902507015
49,334.14866946621873
50,383.8531657910612
30,110.88893007989805
27,-30.782391296124842
-1,-194.91694739178888
28,130.22037554733834
-1,-97.33704148013476
16,289.0015499307816
11,74.44428973887125
-3,-26.762264222840713
-3,-26.762264222840713
42,501.26860075527975
26,102.92710946376019
48,464.0900340722259
3,-154.11371969586253
43,305.8338939147468
7,36.53641357503648
14,235.4066623369921
28,130.22037554733834
30,105.75205839458363
-1,-139.94880779690288
46,442.29662128617235
34,408.33124128814984
32,68.6029349417206
17,205.77191233496706
0,-715.0989996876365
14,188.41408869027032
8,-437.7484616516292
10,168.50732068980597
28,394.23807219460275
28,15.779204440932745
36,399.1754220430854
10,213.43417220757829
4,-612.784038644101
42,490.10957280231855
-3,-92.21958231813869
16,216.80164369939348
31,65.81090138033005
12,119.04676806419911
14,-271.8724973355934
28,334.72366425397274
39,225.7766470372842
10,-355.68218727570707
12,-382.4955198092691
26,3.044571548788781
48,464.0900340722259
5,-126.09215814502386
24,56.84550071271042
36,418.6487285976443
32,78.90688029352918
5,-67.31776150740393
26,45.278769792363164
50,383.8531657910612
28,334.72366425397274
12,-366.54743159236614
23,250.07135730832692
22,267.618914088928
35,95.19645718928587
13,81.19971076952174
35,95.19645718928587
24,326.9525613361427
-3,-26.762264222840713
17,-188.65847211987716
16,281.65893205667044
-3,-10.593804870602753
10,-499.175518285399
29,-3.224032253582209
1,-155.4658261888037
39,202.969662879598
10,-475.74147275548603
9,-34.201538414304196
40,475.31443620888865
7,-52.879828203977695
5,25.22628956036533
-3,-26.762264222840713
40,478.9920061100828
39,263.52084998429495
11,-88.8632966382977
5,25.22628956036533
10,103.00016200390314
16,287.16420734585336
7,-132.11536104717447
15,27.63973846249428
25,270.3719119693733
6,-503.76280076678836
10,77.80070945658576
28,93.40690483537446
26,81.90443877629286
6,103.222501569202
22,308.6478950214382
24,24.902102032631774
0,-715.0989996876365
18,-204.1134424177385
7,-60.67734390867099
28,133.686632803689
45,340.3435069525408
24,326.9525613361427
41,246.69374879886118
28,385.7762926682111
-2,-694.4035875091183
22,262.68372098439363
30,119.70806078896885
30,115.21052988731822
9,-128.00600422770117
16,289.0015499307816
30,119.70806078896885
10,-394.45975135768003
36,405.78186315218454
26,-35.40213854379158
21,228.09622695921553
45,342.53812146537496
12,111.07677697309396
28,14.056917989988506
47,361.30632778391987
-5,-251.5671058235464
9,-33.61439216737381
40,457.25287567315434
40,478.9920061100828
12,-500.49509919127877
12,-270.2972032960208
18,310.03103512089217
32,409.2248494482076
4,-646.5431573734543
42,484.89026489071034
29,68.63598740596285
43,305.30903784586735
36,410.88724765916027
31,87.5545319574594
10,-420.1786050829385
9,76.88218001948849
30,49.04582050431077
45,363.94468907198836
12,-413.97825416251317
16,275.9278076115578
5,-95.87100687853331
9,-41.80669478089749
14,199.17877829726274
-3,-73.4022600686585
16,-208.94382593566593
44,464.65725609261233
14,241.5861966693219
48,474.01421464210694
-3,-87.91335435936048
26,127.5989122665419
1,-225.5748584187047
7,-87.74824200957823
28,363.05407938113717
6,89.70272448778246
12,-270.2972032960208
14,200.4815336664185
18,-204.1134424177385
30,115.21052988731822
19,170.8107029701082
10,-451.6324709206524
14,104.15114624413309
8,182.72722734917204
9,-33.61439216737381
31,29.605177724811938
6,89.70272448778246
-1,-139.94880779690288
49,334.14866946621873
3,-195.5235951913296
4,-612.784038644101
10,207.2027210372703
43,305.8338939147468
22,267.618914088928
-5,-172.08396169153298
13,103.85754747055853
24,44.06531334920419
12,138.42258266403405
48,476.86523955811856
8,-428.23850769096066
10,103.00016200390314
16,216.80164369939348
43,305.8338939147468
10,-451.6324709206524
28,58.18760586798339
16,-245.08449672122788
6,103.222501569202
-5,-106.871715311255
32,403.11075555287584
-2,-694.4035875091183
12,-456.03820046148917
22,261.42810404769443
47,365.2646112365667
35,123.72438135159405
5,-131.99718603859537
12,223.58139697129354
-3,-10.593804870602753
26,279.0959139457725
17,205.77191233496706
12,-357.77330255606284
12,234.47011203450472
24,16.68156680025686
30,98.73638801534344
17,166.3706716774402
16,194.2620707399641
-1,-99.87939136911382
1,-30.191185833505415
-1,-97.33704148013476
38,466.49628099988513
9,-99.90286394047598
21,317.9757370999562
14,175.40916911005866
28,99.4804208171945
-5,-106.871715311255
17,-176.87795576531653
17,-188.65847211987716
26,179.3331474896096
39,225.7766470372842
25,251.95502121765503
10,-499.175518285399
13,-205.21250764606134
0,-495.7682247721855
24,328.2283206200036
19,170.8107029701082
22,33.794171505546046
23,250.07135730832692
45,340.3435069525408
13,-205.21250764606134
48,476.86523955811856
0,-495.7682247721855
44,454.09113646645926
15,-133.0892636379608
23,320.65559606566285
31,42.7851889898634
16,296.21281817511465
10,-360.0249410552083
21,228.09622695921553
-1,-97.33704148013476
28,10.378177048205771
28,117.38393494403704
45,283.82756698525213
10,-499.175518285399
40,457.25287567315434
12,101.8856257245302
25,374.0204612225207
10,-420.1786050829385
45,337.80536242226026
26,-8.362213323142896
38,462.5720853173208
16,218.8306846866642
20,215.4625686080292
9,-34.201538414304196
30,119.70806078896885
11,77.82610209201471
30,98.73638801534344
5,-66.41258345848541
36,392.9632944866414
30,105.75205839458363
20,207.14148052634573
12,270.02202611322934
48,460.13937456829353
7,-115.5774165130806
2,-630.0158452971575
33,-4.545242984703236
24,328.2283206200036
25,306.46705169953725
13,-205.21250764606134
5,-95.87100687853331
12,234.47011203450472
26,279.0959139457725
16,276.5188397773246
28,93.40690483537446
26,138.07860246135783
30,117.75130793396897
45,283.82756698525213
39,225.7766470372842
12,211.9987020522624
26,165.6552282972326
12,218.5072163901384
14,243.5071451671314
14,229.26831644083165
33,-4.545242984703236
48,400.2407776476108
14,200.4815336664185
29,-39.83873372214521
3,4.768830813159184
10,-360.0249410552083
36,385.9938451244424
26,92.18167671212973
10,-365.6051178502398
40,491.6746367874465
9,-46.903300696264296
32,133.04370189595852
34,386.06870676822484
43,324.88753021626144
31,7.908095630656362
9,34.37943334620945
34,377.6833325699506
26,179.3331474896096
46,442.29662128617235
28,385.1466799493011
23,380.3314463795915
48,474.01421464210694
48,474.01421464210694
28,84.03393577296242
9,-128.00600422770117
33,76.92583432265815
44,352.3672646458806
5,-131.99718603859537
44,352.3672646458806
50,383.8531657910612
13,-166.71644110488228
9,-126.9015352806814
28,385.7762926682111
12,-456.03820046148917
30,195.04589588831857
27,34.86800462070505
20,230.80779968140814
11,44.12471542776598
13,-136.27869492313994
6,-503.76280076678836
12,-357.77330255606284
14,312.23807794851325
11,-130.95175889701363
5,-46.4741248963644
1,-130.24055520283332
10,-342.3893648318292
7,-64.99712985205178
9,-75.3408228141675
-1,-97.33704148013476
7,35.44123467070972
24,326.9525613361427
-3,-89.34528233816923
47,321.1268144762721
44,503.21249970599195
22,262.68372098439363
-8,-588.0225803327048
6,-415.0933114910406
5,-45.682233872177676
33,53.62190607580146
22,261.42810404769443
7,-45.93406796507793
5,-148.58765066945807
23,277.7959243715436
18,228.02798176616432
23,255.56035490206182
45,363.94468907198836
13,97.47643097155651
17,166.3706716774402
45,336.85746851492627
28,1.9996024103863874
9,-41.80669478089749
48,433.0790655112854
10,-365.68879973827416
-1,-117.23936195385022
-3,-26.762264222840713
30,174.17317909724534
46,478.98960564602226
12,-255.09432595049793
26,62.817848750383746
44,474.5758739134711
15,27.63973846249428
-2,-694.4035875091183
7,35.13214170097035
10,-432.8408103400011
46,397.7080940866442
29,-39.83873372214521
25,290.2284425919945
-5,-107.43387962831162
10,-453.3793741196637
45,337.80536242226026
33,1.491616997405572
42,484.89026489071034
15,-139.6588369935746
10,-346.9546035318108
7,-87.74824200957823
14,-243.64150521834404
-5,-172.08396169153298
-3,-30.25966935078418
16,251.41932307375066
41,246.69374879886118
12,113.0583680271161
3,-132.39780652807212
18,310.03103512089217
12,111.07677697309396
18,-204.1134424177385
24,318.60124361134126
5,-131.2568545645695
22,301.6457302297806
10,-451.4133408920709
21,261.459824019538
31,65.81090138033005
42,483.1921134816138
7,18.60036665680832
28,136.96885407150512
6,-415.0933114910406
28,170.93866805921914
12,-456.03820046148917
28,164.88242970560987
-5,-172.08396169153298
26,339.833374940084
23,277.7959243715436
10,-365.6051178502398
9,-75.3408228141675
52,445.60386657420077
10,-420.1786050829385
28,375.89953759566356
12,119.04676806419911
14,270.19941284596234
12,270.02202611322934
34,356.93075107137906
29,-31.164055382194874
19,-110.37067907973505
22,261.42810404769443
7,-144.86190349378944
43,320.11339821797037
28,154.7558808355568
14,189.34983166680036
47,359.09117115882304
28,150.92256189560953
12,180.42042393294787
26,60.895735738957455
28,328.7351274599491
-1,-97.33704148013476
5,-136.62597237171963
24,30.78729071925568
10,213.43417220757829
-1,-99.87939136911382
37,251.59492881023675
22,33.794171505546046
12,-382.4955198092691
34,389.38014864762954
24,277.2365646157439
3,-289.52863964268863
8,182.72722734917204
9,-38.97443063029664
1,-183.92924771182197
40,492.55530558033854
20,248.79373988966995
5,-131.99718603859537
34,375.1095349743914
16,227.30687955096334
10,175.45739496705778
9,40.819514438045644
28,375.95003428188
31,79.76435776801964
31,79.76435776801964
18,228.02798176616432
30,22.663023052177323
36,382.45463128511506
11,-68.2254432416621
17,166.3706716774402
-1,-139.94880779690288
50,383.8531657910612
4,-612.784038644101
28,375.95003428188
47,333.94130457392794
39,263.52084998429495
52,459.79491733601253
11,44.12471542776598
16,289.0015499307816
7,-64.99712985205178
12,-366.54743159236614
47,361.30632778391987
3,-35.45652417800147
8,182.72722734917204
5,-126.09215814502386
5,-131.99718603859537
28,385.7762926682111
28,10.378177048205771
-3,-31.68402610363887
34,375.1095349743914
12,234.47011203450472
16,198.66112088574835
-1,-140.6965370122714
52,445.60386657420077
16,198.66112088574835
6,103.222501569202
16,218.8306846866642
10,-365.6051178502398
7,-115.5774165130806
17,166.3706716774402
31,79.77558216456782
4,-646.5431573734543
5,25.22628956036533
16,222.99400293946496
10,-363.1372486796283
-3,-92.21958231813869
22,267.618914088928
28,23.657344829898193
31,79.76435776801964
7,-7.522658933550474
-3,-104.2083572232873
0,-495.7682247721855
14,199.17877829726274
13,-189.28074594199347
28,91.14174046633775
18,228.02798176616432
46,397.7080940866442
9,-41.80669478089749
30,110.88893007989805
10,-432.8408103400011
8,-345.48496825014104
3,-179.70790318479135
8,-426.87210141099195
22,308.6478950214382
14,285.8702667179829
21,251.62874387209513
8,-496.4583888544978
31,79.76435776801964
12,-413.97825416251317
12,126.63382708094264
40,492.55530558033854
44,452.16204507680266
10,103.00016200390314
17,205.77191233496706
1,-106.95408091287459
28,115.72288127225397
52,446.0590254432941
15,142.66340868029488
-3,-108.0709950376438
9,33.27867624305304
20,207.14148052634573
43,330.00787182417275
32,402.112735799411
12,216.08580180321883
1,-223.17520657381806
8,-496.72076448927396
16,-253.46559895142627
38,483.1312773321682
6,89.70272448778246
0,-649.5523448731294
-3,-10.593804870602753
28,86.98176245512309
9,40.819514438045644
9,-71.78589250955383
7,-124.31207829975006
14,199.17877829726274
14,213.77234080897733
-5,-172.08396169153298
34,375.1095349743914
22,267.618914088928
10,-349.4069379810401
13,103.85754747055853
13,-182.45659131971865
12,126.63382708094264
7,-186.95519557839566
31,42.7851889898634
47,365.2646112365667
36,407.9554428010331
25,311.249482874003
10,225.6551918201112
47,308.5004511732743
1,-183.92924771182197
17,-143.50549649104573
45,363.94468907198836
24,328.2283206200036
27,259.70355221272825
46,433.12975525470347
28,46.46871123425535
26,138.07860246135783
12,211.9987020522624
38,458.86301493357917
3,-154.11371969586253
42,490.10957280231855
14,312.23807794851325
46,466.8260565504522
39,263.52084998429495
39,266.1642643527241
28,349.17440291526145
23,277.7959243715436
16,-268.2197610445339
9,-75.3408228141675
15,82.66462398963745
8,-417.72760192992155
-2,-694.4035875091183
17,-188.65847211987716
44,492.077237311477
-6,-581.3003738211564
1,-199.2486326626265
26,102.92710946376019
40,457.25287567315434
12,102.75414979543234
46,478.98960564602226
7,-87.74824200957823
45,277.18143994902266
10,-349.4069379810401
30,117.75130793396897
10,213.43417220757829
46,461.42492643193464
29,-31.164055382194874
7,36.53641357503648
28,46.46871123425535
31,79.77558216456782
12,-500.49509919127877
19,170.8107029701082
16,198.66112088574835
46,370.99015796224467
9,-46.903300696264296
3,-16.80563247333066
52,459.79491733601253
22,33.794171505546046
14,-260.6932325942878
18,247.05630819142402
30,82.1588692358896
47,361.30632778391987
44,464.65725609261233
52,459.79491733601253
28,58.18760586798339
5,-95.87100687853331
28,58.18760586798339
0,-715.0989996876365
29,26.545665108254752
1,-225.5748584187047
8,-454.3543967352764
-1,-139.94880779690288
48,400.2407776476108
43,330.27357704166775
13,-205.21250764606134
11,74.74750328638697
30,119.70806078896885
31,7.908095630656362
4,-314.91553687587225
7,35.44123467070972
23,250.07135730832692
8,-428.23850769096066
14,210.2125506860416
29,68.63598740596285
15,112.64562144227739
45,338.9746051384984
5,-56.871461481330925
7,-148.43240918279253
28,204.5429652867757
30,115.21052988731822
20,230.80779968140814
-5,-127.53793669392144
28,46.46871123425535
12,-334.1152529465171
42,434.63868880226755
28,0.5764973486841427
12,-413.97825416251317
17,-97.48975503425186
44,456.569809670145
-6,-499.26968734023626
3,-289.52863964268863
16,-253.46559895142627
26,279.0959139457725
14,241.5861966693219
32,402.112735799411
16,-253.46559895142627
47,333.94130457392794
30,98.73638801534344
30,92.19752528208073
48,459.5284676149885
12,113.0583680271161
28,117.38393494403704
-1,-157.89252043357783
7,-52.879828203977695
23,320.65559606566285
8,-496.4583888544978
10,-363.1372486796283
10,174.72442754546773
3,-16.80563247333066
30,110.88893007989805
10,-394.45975135768003
7,-53.78913753601
1,-264.0614539384944
22,254.68167036872364
28,10.378177048205771
12,-255.09432595049793
24,326.40869299874817
21,251.62874387209513
15,82.66462398963745
40,478.9920061100828
14,285.8702667179829
-1,-187.7256840913551
12,-270.2972032960208
19,-164.7377135904303
5,-45.682233872177676
14,210.2125506860416
9,-99.90286394047598
14,-243.64150521834404
14,-271.8724973355934
16,-245.08449672122788
3,-132.39780652807212
5,-45.682233872177676
7,-87.74824200957823
30,84.05151905952471
27,306.7672268683077
9,-46.903300696264296
30,117.75130793396897
10,262.8125841320284
48,512.453282071476
35,131.1249258607818
8,-496.4583888544978
12,-255.09432595049793
-1,-187.7256840913551
28,154.7558808355568
23,320.65559606566285
26,60.895735738957455
10,-349.4069379810401
25,270.3719119693733
9,-34.201538414304196
26,92.18167671212973
48,512.453282071476
10,168.50732068980597
9,-41.80669478089749
15,160.36609444072428
7,-7.522658933550474
28,202.79875147878192
25,311.249482874003
36,385.9938451244424
5,-136.62597237171963
46,442.29662128617235
27,259.70355221272825
-6,-440.67740365373015
25,290.2284425919945
4,-646.5431573734543
38,462.5720853173208
26,165.6552282972326
11,-130.95175889701363
25,374.0204612225207
14,251.29158936290673
35,77.84650840923769
40,478.9920061100828
42,472.79452394910766
47,323.2227514093604
7,61.147624557581366
10,-349.4069379810401
22,267.618914088928
28,146.34761167087504
8,-426.87210141099195
12,-334.1152529465171
38,465.23762294782193
30,83.38297417470903
13,-205.21250764606134
41,315.97099660437425
12,-366.54743159236614
12,270.02202611322934
38,466.49628099988513
23,380.3314463795915
34,356.93075107137906
44,503.21249970599195
27,306.7672268683077
16,198.66112088574835
-3,-10.593804870602753
23,380.3314463795915
11,-68.2254432416621
10,-346.9546035318108
26,179.3331474896096
30,370.80252812147444
42,437.2826445327762
14,210.2125506860416
47,343.761702366985
19,257.5065369097622
22,254.68167036872364
-1,-31.656474767883083
12,211.9987020522624
28,115.72288127225397
16,223.85149729075283
14,104.15114624413309
48,433.0790655112854
28,14.056917989988506
29,-3.224032253582209
5,-136.62597237171963
5,-131.99718603859537
27,259.70355221272825
1,-130.24055520283332
-3,-26.762264222840713
7,35.44123467070972
3,-179.70790318479135
10,-475.74147275548603
23,255.56035490206182
44,503.21249970599195
8,-498.9999913619047
9,34.37943334620945
-8,-588.0225803327048
29,-26.645867486811994
29,-25.912442458305577
31,79.76435776801964
38,446.0974143533256
6,89.70272448778246
5,-67.31776150740393
0,-677.709757041062
26,-35.40213854379158
26,3.044571548788781
26,-36.436236858595976
26,-36.436236858595976
46,442.29662128617235
27,34.86800462070505
24,262.4469681129451
12,102.75414979543234
31,79.77558216456782
29,-25.912442458305577
16,281.3095801212711
24,307.5486826448316
14,229.26831644083165
30,404.79258531384505
-3,-104.2083572232873
28,117.38393494403704
28,202.79875147878192
12,-357.77330255606284
28,99.4804208171945
9,-41.80669478089749
20,215.4625686080292
16,227.30687955096334
2,-737.8313072817862
39,237.28838465007448
36,418.6487285976443
14,258.92033603998414
3,-289.52863964268863
5,25.22628956036533
24,30.78729071925568
1,-183.92924771182197
8,182.72722734917204
42,437.2826445327762
34,356.93075107137906
7,-25.902543351755185
30,174.17317909724534
19,303.1273337963444
22,261.42810404769443
20,207.14148052634573
26,92.18167671212973
17,-97.48975503425186
-2,-694.4035875091183
-6,-499.26968734023626
35,56.25161219406937
36,410.88724765916027
14,-271.8724973355934
17,-176.87795576531653
12,101.8856257245302
52,446.0590254432941
12,101.8856257245302
8,-437.7484616516292
24,328.2283206200036
8,-498.9999913619047
5,-131.2568545645695
26,279.0959139457725
40,475.31443620888865
9,-41.80669478089749
12,238.31027200888798
30,385.9280724466282
23,255.56035490206182
36,418.6487285976443
9,76.88218001948849
10,-394.45975135768003
31,79.77558216456782
25,348.5292219238854
16,-213.1117575651324
1,-106.95408091287459
11,44.12471542776598
5,-46.4741248963644
12,-432.40178803994854
5,-131.99718603859537
20,207.14148052634573
43,322.3921010443162
9,-71.78589250955383
14,312.23807794851325
28,375.95003428188
17,-230.56968244761106
28,164.88242970560987
15,85.72738563845996
28,94.67455029542316
-3,-10.593804870602753
25,262.9934543139291
12,111.22043947082307
38,465.23762294782193
40,491.6746367874465
28,15.779204440932745
10,180.9678402913246
7,-64.99712985205178
44,360.9537469910224
5,-153.93966998349174
28,150.92256189560953
12,209.0966074694934
23,255.56035490206182
7,1.2633556471178053
14,210.2125506860416
10,-388.5497911995983
3,-289.52863964268863
19,-131.1709843376957
39,202.969662879598
42,484.89026489071034
7,1.2633556471178053
10,-355.68218727570707
7,35.44123467070972
9,-114.52930027999582
14,190.60395610085607
34,367.70117561538177
44,492.077237311477
34,375.7697649655296
21,339.8947247830822
52,459.79491733601253
18,247.05630819142402
40,492.55530558033854
12,177.93761877534473
11,44.12471542776598
3,-158.35667411323493
46,461.42492643193464
28,84.03393577296242
52,445.60386657420077
6,-415.0933114910406
35,123.72438135159405
19,-110.37067907973505
14,241.5861966693219
18,-244.78456966344083
1,-130.24055520283332
30,92.19752528208073
38,465.23762294782193
30,98.73638801534344
48,433.0790655112854
15,-139.6588369935746
36,392.9632944866414
29,-39.83873372214521
14,-260.6932325942878
7,-45.93406796507793
7,36.53641357503648
36,352.55542450433654
13,-166.71644110488228
23,325.9804744108519
42,490.10957280231855
42,490.10957280231855
28,100.39915707531372
17,-143.50549649104573
39,229.0362225395554
-1,-117.23936195385022
1,-248.06541893728945
11,44.12471542776598
28,375.95003428188
17,-230.56968244761106
36,382.45463128511506
14,180.9124565769439
10,-475.74147275548603
28,102.17130701626434
12,185.5009754893523
8,-454.3543967352764
6,95.40127902507015
12,223.3849429010122
33,53.62190607580146
26,161.86924756192082
20,207.14148052634573
30,110.88893007989805
11,-188.21573025357816
16,280.88703044137674
28,93.40690483537446
36,382.45463128511506
28,328.7351274599491
36,407.9554428010331
29,47.237202314833894
-3,-26.762264222840713
30,384.47116757045956
24,326.9525613361427
7,-60.67734390867099
23,362.68461323894894
7,-11.887529767151364
28,102.17130701626434
16,276.5188397773246
16,287.16420734585336
43,330.00787182417275
12,185.5009754893523
43,305.30903784586735
40,457.86137456199776
30,195.04589588831857
7,36.788444314005574
12,233.6981665548842
23,283.1486932552564
25,262.9934543139291
28,385.7762926682111
3,-179.70790318479135
35,123.72438135159405
30,402.39490662344895
40,492.55530558033854
34,367.70117561538177
28,102.17130701626434
36,418.6487285976443
31,79.77558216456782
28,14.056917989988506
3,-16.80563247333066
18,289.00265633045933
0,-777.7042924505217
21,261.459824019538
-3,-26.762264222840713
7,35.44123467070972
21,317.7011591594746
10,213.43417220757829
48,476.86523955811856
24,328.2283206200036
7,36.788444314005574
19,-110.37067907973505
10,-349.4069379810401
39,265.1875293068433
10,-355.68218727570707
5,-109.05478901935044
1,-106.95408091287459
-10,-581.9671948503751
-1,-31.656474767883083
9,-114.52930027999582
3,-178.98890839047704
34,356.93075107137906
31,65.87082748180433
47,308.5004511732743
-3,-40.238604344411215
17,-97.48975503425186
16,289.0015499307816
12,180.42042393294787
7,-7.522658933550474
20,215.4625686080292
36,392.9632944866414
47,333.94130457392794
6,-415.0933114910406
12,277.67803783158786
9,-41.80669478089749
10,187.3614255257703
39,263.52084998429495
16,289.0015499307816
14,312.23807794851325
7,35.44123467070972
5,-109.05478901935044
28,99.4804208171945
34,375.1095349743914
-6,-613.3819740654858
47,365.2646112365667
25,306.46705169953725
1,-248.06541893728945
45,338.9746051384984
22,262.68372098439363
15,142.66340868029488
23,259.18239714508536
27,-30.782391296124842
28,204.5429652867757
48,433.0790655112854
30,345.0051198524875
6,-632.4271267613706
-3,-31.68402610363887
5,-20.11002574907593
3,-88.47346787975357
34,77.58016217811837
3,-88.47346787975357
29,-31.164055382194874
28,58.18760586798339
46,461.96186412964175
39,266.1642643527241
2,-596.6427708327546
